Query_id	Ko_id
total_10309841	K03771
total_10310004	K02004
total_1031020	K02274
total_1031022	K02054
total_10310332	K01303
total_10311392	K15318
total_10311426	K13924
total_10311470	K08483
total_1031148	K02053
total_10311541	K02020
total_10312243	K01783
total_10312266	K02045
total_1031240	K05966
total_1031273	K03814
total_10312743	K02491
total_10312807	K08589
total_10313231	K01283
total_10313429	K03702
total_10313431	K14742
total_10313496	K11688
total_10313604	K01179
total_10314098	K02047
total_10314356	K02048
total_10314883	K02065
total_10315279	K03772
total_10315388	K08303
total_10315471	K00376
total_10315508	K03770
total_10315632	K03762
total_10315867	K13002
total_1031614	K13378
total_1031621	K04044
total_10316317	K03407
total_10316400	K00426
total_10316401	K00425
total_10316515	K03657
total_10316584	K02411
total_10316585	K02412
total_10316703	K07646
total_1031777	K04079
total_10317821	K02035
total_10317875	K13993
total_10317898	K07386
total_10318290	K06023
total_10318430	K06207
total_10318654	K13280
total_1031910	K00924
total_10319362	K14980
total_10319632	K15659
total_10320057	K00435
total_10320059	K01283
total_10320067	K14980
total_10320172	K00356
total_10320810	K02574
total_10320876	K09690
total_1032096	K10823
total_10321324	K01078
total_10321498	K05308
total_10322188	K13628
total_10322564	K00486
total_10322698	K09694
total_10322718	K07240
total_10323061	K08604
total_10323236	K02433
total_10323596	K10125
total_10323616	K03287
total_10324027	K06901
total_10324288	K08738
total_103245	K07264
total_10324505	K04772
total_10324830	K13685
total_10324886	K03335
total_10324921	K01744
total_10325379	K11711
total_10325446	K05807
total_10325776	K02115
total_10325777	K02111
total_10325802	K12429
total_10326006	K00333
total_10326239	K07518
total_10326548	K01113
total_10327075	K01175
total_10327080	K01467
total_10327082	K08884
total_10327571	K14407
total_10327783	K14980
total_10327880	K02844
total_10328263	K02659
total_10328428	K02046
total_10328733	K03797
total_103290	K03272
total_10329723	K07263
total_10329892	K02409
total_10330856	K10441
total_10330994	K07673
total_10331023	K10001
total_10331598	K08261
total_10332054	K01281
total_10332262	K01809
total_10332285	K02653
total_10332682	K02109
total_1033301	K06881
total_10333238	K01341
total_10333290	K01400
total_10334137	K02040
total_10334206	K02485
total_10334207	K11354
total_10335481	K04083
total_10335838	K01953
total_10336009	K01424
total_10336182	K07114
total_10336188	K07484
total_10336334	K08218
total_10336384	K07021
total_10336911	K06902
total_10337007	K02031
total_10337516	K12613
total_10337580	K03981
total_10337846	K05788
total_1033831	K06902
total_10338477	K01997
total_10338487	K05996
total_1033851	K02429
total_10338925	K02849
total_10339162	K09779
total_10339217	K00372
total_10339282	K08884
total_10339643	K10439
total_10340202	K02014
total_10340373	K04078
total_103405	K03269
total_10340751	K03101
total_10340859	K01890
total_10341158	K07665
total_1034141	K04065
total_1034144	K05366
total_10341716	K07678
total_1034172	K03469
total_10342033	K08218
total_10342095	K02654
total_10342187	K07720
total_10342239	K07004
total_10342447	K08884
total_10342896	K00486
total_10343360	K03408
total_10343361	K03407
total_10343745	K11912
total_10343942	K03296
total_10344732	K15022
total_1034482	K01053
total_10344857	K03644
total_10345173	K07239
total_10345352	K06880
total_10345787	K01130
total_1034591	K03563
total_10346093	K11527
total_10346202	K07704
total_10346856	K11912
total_10346999	K00615
total_10347403	K00721
total_10347913	K08721
total_10348014	K15660
total_10348151	K00024
total_1034845	K10439
total_1034846	K10441
total_10348808	K03101
total_10349048	K02400
total_10349203	K04487
total_10349246	K04045
total_1034935	K02450
total_10349859	K05914
total_10349927	K06959
total_10350086	K08256
total_10350216	K04083
total_10350959	K03530
total_10350987	K01423
total_10351407	K11689
total_10351408	K11688
total_10351410	K11688
total_10351411	K11689
total_10351474	K08676
total_1035166	K13051
total_10352131	K00721
total_10352273	K02014
total_103523	K02668
total_10352516	K00337
total_10353025	K04108
total_10353214	K10552
total_10353664	K07637
total_10354023	K07720
total_10354166	K07263
total_10354170	K02450
total_10354527	K05365
total_10354542	K05914
total_10354708	K05712
total_103551	K01318
total_10355510	K02668
total_10355637	K07651
total_10355796	K00342
total_103561	K00262
total_10356216	K11688
total_10356240	K14335
total_10357502	K01713
total_1035756	K13040
total_10357711	K15358
total_10357888	K11357
total_10358046	K03646
total_10358052	K08358
total_10358403	K07012
total_10359460	K00874
total_10360007	K02042
total_10361395	K03769
total_1036172	K01304
total_10361838	K08261
total_10362009	K00721
total_10362021	K11690
total_10362258	K07783
total_10363034	K13598
total_10363035	K00135
total_10363415	K04084
total_10363738	K07542
total_10363871	K13668
total_10364628	K04780
total_10364635	K02004
total_10364666	K02199
total_10364686	K00259
total_10364938	K11900
total_10364992	K08483
total_10365178	K01972
total_10365179	K03787
total_10365180	K06173
total_10365255	K15431
total_10365261	K07708
total_10365681	K05838
total_10365695	K09808
total_10365968	K01425
total_10366517	K00936
total_10366518	K03446
total_1036659	K05819
total_10366865	K03071
total_10367034	K01919
total_10367045	K02662
total_103671	K03760
total_10367201	K02471
total_10367304	K00064
total_10367413	K07637
total_1036753	K03412
total_10367581	K03671
total_10367727	K01467
total_10367988	K03772
total_10368006	K11904
total_10368411	K14166
total_10368419	K03673
total_1036848	K07658
total_1036849	K07636
total_10368980	K03408
total_10369002	K05520
total_1036958	K07508
total_10369989	K11689
total_103700	K01201
total_10370748	K01262
total_10370916	K07708
total_10370943	K03152
total_10371048	K00712
total_10371182	K07793
total_10371427	K09933
total_10371491	K10109
total_103716	K07708
total_10372039	K08483
total_10372046	K07645
total_10372221	K03667
total_10372451	K04076
total_10372579	K13668
total_10372836	K02066
total_10372881	K11744
total_10372961	K00851
total_10373010	K03320
total_10373123	K02419
total_10373295	K07026
total_10373389	K02004
total_10373442	K11072
total_10373650	K07007
total_10374468	K07019
total_10374491	K02030
total_10374493	K02652
total_10374497	K02658
total_10374498	K02658
total_10374500	K07147
total_10374501	K07678
total_10374502	K07712
total_10374548	K11443
total_10374549	K03737
total_10374668	K07264
total_10374782	K02194
total_10374959	K00471
total_10375076	K01284
total_10375191	K11617
total_10375192	K07685
total_10375694	K00705
total_10375874	K04780
total_10376044	K02281
total_10376373	K15659
total_10376496	K00548
total_10376895	K06894
total_10377357	K00936
total_10377395	K01338
total_10378695	K07768
total_10378697	K04082
total_10378698	K04044
total_10378959	K03770
total_10379019	K07793
total_10379240	K03522
total_10379296	K10909
total_10379472	K07796
total_10379718	K02054
total_1037977	K13893
total_10379914	K07657
total_10379941	K02667
total_10380043	K11901
total_10380044	K11900
total_10380396	K02004
total_10380490	K01265
total_10380616	K02653
total_10380778	K10439
total_10380779	K10441
total_10380780	K10440
total_10381697	K05805
total_1038212	K12989
total_10382191	K02485
total_10382193	K02489
total_10382294	K08603
total_1038252	K07803
total_10382797	K13021
total_10383	K07031
total_1038301	K01834
total_10383016	K06147
total_10383070	K11688
total_1038446	K02274
total_10384468	K02666
total_10384534	K01501
total_1038462	K12583
total_10384673	K09252
total_10384683	K07793
total_10384875	K06888
total_10384937	K05516
total_10385041	K01533
total_10385468	K08738
total_10385712	K08591
total_10385930	K06020
total_10386221	K08082
total_10386226	K02004
total_10386307	K02282
total_10386431	K07659
total_10386640	K09800
total_10386653	K09164
total_10387200	K07798
total_10387356	K11537
total_10387594	K02849
total_10387829	K11711
total_10388040	K00219
total_10388044	K08177
total_10388047	K07667
total_10388185	K00360
total_10388753	K13894
total_10388948	K09971
total_10389411	K12997
total_10389546	K11689
total_10389547	K11688
total_10389897	K11443
total_10389909	K07709
total_10390080	K12510
total_10390082	K02281
total_1039095	K04069
total_10391002	K08587
total_10391074	K00832
total_10391138	K05879
total_10392082	K01265
total_10392124	K00661
total_10392125	K07011
total_10392216	K03522
total_1039226	K07790
total_10392589	K03544
total_10393335	K04046
total_10393396	K02172
total_10393596	K11103
total_10393747	K02280
total_10393748	K02279
total_10394240	K03672
total_10394450	K09691
total_1039472	K03673
total_1039487	K15634
total_10394918	K10440
total_10394919	K10556
total_10394920	K02056
total_10394927	K01425
total_10394971	K07798
total_10395109	K03533
total_1039536	K02258
total_10395563	K06200
total_10396273	K11900
total_10396301	K13993
total_10396426	K09458
total_1039650	K02670
total_10396580	K01784
total_10396597	K11069
total_10397025	K06998
total_10397281	K01756
total_10397720	K02482
total_10398138	K04083
total_10398222	K05364
total_10398273	K05914
total_1039831	K00372
total_10398316	K08224
total_1039832	K00362
total_10398630	K00360
total_10398807	K02470
total_10398926	K01501
total_10399118	K12511
total_10399441	K03772
total_10399464	K11688
total_1039989	K15668
total_10399899	K02406
total_10400152	K07181
total_1040021	K02041
total_1040022	K02042
total_10400363	K05946
total_10400381	K03110
total_10400615	K02486
total_1040090	K08084
total_10401069	K02668
total_10401176	K08252
total_10401181	K03478
total_10401183	K08282
total_10401185	K08261
total_10401187	K16016
total_10401189	K01179
total_10401191	K13015
total_10401358	K02429
total_10401392	K08574
total_10401485	K07777
total_10402438	K09013
total_1040256	K03671
total_10402747	K02478
total_10403002	K00507
total_10403360	K03771
total_10404060	K02556
total_10404266	K15667
total_1040465	K10094
total_10404674	K02016
total_10404675	K02015
total_10404676	K02013
total_10404885	K03652
total_10405092	K02668
total_1040526	K03521
total_10405520	K00362
total_10406248	K12987
total_10406309	K07397
total_1040685	K07390
total_10407048	K02077
total_10407051	K01273
total_10407129	K02658
total_10407130	K02659
total_10407219	K12992
total_1040732	K14645
total_10407321	K02660
total_10407399	K00676
total_10407596	K08884
total_1040786	K02575
total_10407920	K01548
total_10408238	K11529
total_10408596	K01322
total_10409011	K01821
total_104093	K09650
total_10409339	K07788
total_10409422	K00128
total_10409460	K03687
total_10409487	K07667
total_10409503	K02674
total_10409520	K00936
total_10410011	K00140
total_10410309	K00118
total_10410480	K01138
total_10410533	K11527
total_10410590	K00827
total_10410794	K01278
total_10411083	K02479
total_10411851	K05516
total_1041196	K00435
total_10412235	K08884
total_10412328	K08776
total_10412332	K01262
total_10412604	K11688
total_10412680	K12994
total_10412727	K00970
total_10412779	K06330
total_1041287	K02364
total_10412970	K01115
total_10413455	K03676
total_10413458	K05845
total_1041366	K08884
total_10413981	K00547
total_1041421	K15497
total_10414215	K15467
total_10414452	K01744
total_10414791	K00265
total_10415030	K03100
total_10415101	K01053
total_10415472	K14987
total_10415481	K01425
total_10415965	K02849
total_10416073	K01338
total_1041615	K03701
total_10416308	K01181
total_10416544	K07636
total_10416548	K15634
total_10416550	K01744
total_10417210	K03119
total_10417436	K01295
total_10417974	K07461
total_10418254	K15633
total_10418290	K14335
total_1041840	K00459
total_10418541	K07019
total_10418757	K01297
total_10418778	K07798
total_10418831	K05876
total_10419205	K00266
total_1041938	K03770
total_10419500	K07651
total_10419591	K13612
total_10419723	K13584
total_1041993	K05520
total_10420373	K01338
total_10420626	K02288
total_10420748	K03770
total_10420850	K01803
total_10420888	K00266
total_10420926	K04691
total_10421272	K08092
total_1042144	K03522
total_10421961	K12511
total_10422295	K03395
total_10422389	K09667
total_10422418	K11688
total_10422705	K01415
total_10422722	K04759
total_10422773	K08156
total_10422794	K14986
total_10422911	K01283
total_10422974	K13896
total_10423034	K07263
total_10423459	K02012
total_1042348	K04561
total_1042366	K02266
total_10423719	K00605
total_10424499	K09758
total_10424547	K07794
total_10425178	K05995
total_10425280	K01286
total_10425673	K06048
total_10426215	K13276
total_1042624	K05838
total_10426326	K01698
total_10426427	K02463
total_1042657	K07714
total_10426613	K00748
total_10426645	K05685
total_10426856	K03701
total_10427057	K06951
total_10427814	K13282
