Query_id	Ko_id
total_10483574	K15408
total_10483776	K03526
total_10484286	K03703
total_10485033	K07687
total_10485036	K00812
total_10485113	K02803
total_10485830	K07497
total_10487217	K01426
total_10488290	K04077
total_10488884	K12543
total_10489321	K06941
total_10489471	K04780
total_10490128	K00100
total_10490673	K06044
total_10490826	K11688
total_10490903	K16055
total_10490922	K14335
total_10491089	K03742
total_10491125	K00812
total_1049141	K13993
total_1049143	K10770
total_10491528	K03671
total_10491757	K01166
total_10491821	K15659
total_10491978	K00936
total_10492160	K06207
total_10492315	K08884
total_10492429	K03439
total_10492754	K01322
total_10492878	K03216
total_10492883	K03101
total_10493831	K03799
total_10493949	K07715
total_10495052	K08679
total_10495211	K07114
total_10495698	K15660
total_10495736	K01176
total_10496043	K01639
total_1049713	K01876
total_10497212	K15387
total_10497751	K08083
total_10498087	K03295
total_10498836	K01147
total_10499171	K00790
total_10500086	K02282
total_1050033	K14672
total_10500395	K12618
total_10500542	K03672
total_10501135	K01258
total_10501391	K01585
total_10501518	K01453
total_1050153	K15643
total_10501749	K07390
total_1050262	K09529
total_1050377	K03478
total_10503870	K15654
total_10503949	K08679
total_10504885	K09458
total_10505402	K01069
total_10506383	K03671
total_10507085	K15660
total_10507338	K06169
total_105075	K02527
total_10507772	K14415
total_10507980	K03575
total_1050857	K01187
total_10509061	K01414
total_10510288	K03687
total_10510565	K01176
total_10510593	K02945
total_105107	K07407
total_10510779	K07170
total_1051084	K12436
total_10510842	K02477
total_10511483	K15655
total_10511663	K02472
total_10511898	K01265
total_10512585	K02412
total_10512896	K02967
total_10512938	K02221
total_10513331	K05838
total_10513788	K15642
total_10514946	K05602
total_10515240	K11996
total_10515259	K09607
total_10515811	K00075
total_10515908	K08679
total_10516464	K04780
total_1051665	K02662
total_10516701	K06158
total_10516867	K00680
total_10516869	K14058
total_10516871	K07043
total_10517364	K03799
total_10517902	K03536
total_10518103	K00765
total_10518142	K03216
total_1051853	K03560
total_1051873	K01283
total_10519532	K05808
total_10519537	K06180
total_10519949	K01897
total_10520156	K00849
total_10520276	K07588
total_10520412	K13588
total_10520413	K06180
total_10521309	K00936
total_10521403	K15650
total_1052149	K15257
total_10521506	K12685
total_10521550	K06173
total_10521624	K02357
total_10522568	K01419
total_10522646	K08641
total_10522725	K03767
total_10523379	K12410
total_10523655	K04691
total_10523770	K01283
total_1052389	K02670
total_10524222	K12510
total_10524397	K01087
total_10525126	K11900
total_10525269	K00936
total_105253	K01409
total_10525387	K04079
total_1052541	K02658
total_10525417	K08976
total_10525898	K15977
total_10525927	K03687
total_1052607	K03672
total_10526171	K01303
total_1052640	K02281
total_1052641	K02282
total_1052676	K08603
total_10526940	K02687
total_10527662	K02221
total_1052769	K07693
total_10529329	K11900
total_10530106	K03526
total_10530446	K11443
total_10530795	K01173
total_10531640	K11927
total_10532234	K07027
total_10532239	K00789
total_10532277	K08976
total_10533842	K07673
total_10534011	K11443
total_10534125	K00764
total_10534126	K00799
total_10534873	K00569
total_10536855	K04780
total_10537181	K07494
total_10537308	K00856
total_10537861	K07574
total_10538207	K07284
total_10538464	K03437
total_10539510	K04078
total_10539964	K07806
total_1054044	K02664
total_1054110	K13993
total_1054131	K01448
total_10541659	K01361
total_10542241	K01303
total_10542668	K07386
total_10543062	K01225
total_10544990	K02803
total_10545200	K15655
total_10545650	K03296
total_10546737	K07462
total_1054684	K07011
total_10547286	K04780
total_10547322	K04078
total_10547406	K03089
total_10547512	K13584
total_10547513	K02412
total_10547516	K02400
total_1054765	K03327
total_10547797	K15462
total_1054784	K03495
total_10548092	K10943
total_10548368	K01338
total_10548402	K02406
total_10548631	K07462
total_10548829	K09456
total_10548911	K02335
total_10549280	K03074
total_1054989	K07798
total_10550053	K12452
total_10550659	K08884
total_10550993	K02654
total_10551503	K01779
total_10551662	K01423
total_10552094	K04772
total_10552396	K01289
total_10552562	K00611
total_10553368	K05516
total_10553373	K04080
total_10553648	K02879
total_1055383	K01266
total_10553878	K02412
total_10554304	K07027
total_10554307	K06188
total_10554308	K01090
total_10554344	K01414
total_1055452	K09927
total_10554753	K06883
total_1055515	K00054
total_1055576	K14672
total_10555817	K07275
total_10555942	K15660
total_10555986	K08587
total_10556630	K15663
total_10556689	K05520
total_1055670	K06373
total_10557398	K03671
total_105574	K07114
total_10557513	K02238
total_10557519	K04080
total_1055835	K03687
total_10559147	K04078
total_10559731	K15395
total_10560112	K04078
total_10560133	K01362
total_1056137	K08603
total_1056173	K12526
total_10561936	K08679
total_10563985	K03092
total_10564293	K00817
total_10564400	K01322
total_10564886	K03821
total_10565079	K01387
total_10565592	K01362
total_10565594	K02199
total_10565694	K14335
total_10566264	K03536
total_1056627	K00035
total_10566726	K00849
total_10567068	K04780
total_10567172	K03536
total_10567768	K04085
total_10568253	K00075
total_1056876	K02651
total_10568901	K05516
total_1056932	K03733
total_10569774	K13628
total_10570032	K09707
total_10570184	K02409
total_1057026	K02014
total_10570420	K02474
total_10570580	K01417
total_10570847	K15460
total_10571402	K07787
total_10572382	K03230
total_10572686	K03687
total_10572809	K07263
total_10573113	K06176
total_10573428	K02658
total_10574017	K03695
total_10574659	K02666
total_10575029	K07486
total_10575265	K07687
total_10575401	K12574
total_10576196	K02474
total_10576230	K00702
total_10577028	K07390
total_10577305	K04094
total_10577465	K03770
total_10577466	K07568
total_10577742	K03638
total_10578394	K12340
total_10578773	K04772
total_10579307	K07665
total_10579441	K00523
total_10580397	K02221
total_10580402	K02450
total_10580988	K07114
total_10581495	K15658
total_10581552	K03767
total_10581699	K12287
total_10582174	K05366
total_10582550	K13993
total_10582630	K07720
total_10582709	K15387
total_10583013	K02564
total_10583091	K03771
total_10584095	K08359
total_1058426	K00986
total_10585980	K03543
total_1058601	K05539
total_10586171	K06168
total_10587579	K05520
total_10587610	K03272
total_10588380	K12251
total_10588401	K01423
total_10589144	K02658
total_10589317	K00655
total_10589490	K03611
total_10589886	K04751
total_10589921	K01779
total_10590	K07787
total_10590344	K03043
total_10591005	K12574
total_1059144	K03043
total_10591657	K02412
total_10591971	K08676
total_10592384	K02412
total_10592436	K01199
total_10593155	K02412
total_10593212	K02242
total_10593995	K15441
total_1059410	K02667
total_10594429	K07322
total_10594676	K01791
total_10594945	K02477
total_10595015	K06941
total_10595595	K02890
total_10596765	K06883
total_10597888	K01362
total_10598374	K01952
total_1059875	K03437
total_10598984	K03671
total_10599327	K02485
total_10599534	K08884
total_10600043	K01362
total_10600614	K08083
total_10601705	K07347
total_106035	K02487
total_10603500	K15660
total_10604380	K03667
total_10604994	K01639
total_10605177	K15460
total_1060536	K02836
total_1060552	K02406
total_10606205	K01662
total_1060637	K06894
total_10606695	K01426
total_10606899	K12308
total_10607010	K04084
total_10607223	K11927
total_10607320	K00239
total_10607509	K03216
total_10607875	K05516
total_10608124	K15855
total_10608380	K07448
total_10608398	K08602
total_1060841	K12287
total_10608575	K15461
total_10608683	K03320
total_10609767	K12240
total_10609932	K06946
total_10610130	K01921
total_10610334	K03530
total_10610336	K00965
total_106108	K04091
total_1061188	K00676
total_1061250	K03166
total_10613553	K01283
total_10613802	K07799
total_10614117	K12410
total_10614259	K02358
total_10614600	K02005
total_10614621	K13924
total_10615121	K12573
total_1061559	K02556
total_10616635	K00226
total_1061815	K01533
total_10618307	K02651
total_10618565	K00761
total_10618898	K09457
total_10619942	K02659
total_1062073	K00517
total_1062074	K11166
total_10621887	K03457
total_10622585	K01183
total_10625114	K00609
total_10625369	K07481
total_10626712	K13614
total_10626813	K07407
total_10627091	K03769
total_10627781	K01295
total_10627835	K03797
total_10628561	K07787
total_10629178	K02622
total_1062982	K01188
total_10630568	K15643
total_10630914	K12410
total_10630968	K01188
total_10631067	K04094
total_1063180	K08301
total_10632622	K04762
total_10632957	K01585
total_10633653	K01283
total_10634326	K09457
total_10634774	K03687
total_10635182	K00606
total_10635398	K10011
total_1063554	K15387
total_106356	K03437
total_10635850	K04084
total_10636214	K10770
total_10636747	K06176
total_10637143	K10943
total_1063728	K05349
total_10637433	K15643
total_1063773	K02014
total_10637988	K04780
total_10638013	K03672
total_1063811	K08084
total_10638388	K09457
total_10638906	K12686
total_10639036	K02004
total_10639053	K03540
total_10639198	K08679
total_10639748	K03772
total_10640305	K14987
total_10640641	K00694
total_10640728	K00703
total_10641061	K00494
total_1064118	K01469
total_10641336	K02666
total_1064143	K04780
total_10642067	K03671
total_10642403	K09458
total_10642464	K01166
total_10642876	K04083
total_10642993	K00207
total_10643146	K08677
total_10643329	K03437
total_10643699	K02666
total_10643800	K01301
total_10644959	K00001
total_10644988	K00639
total_10645159	K00658
total_10645923	K03555
total_10646026	K12941
total_10646192	K06920
total_10646394	K00685
total_10646444	K07405
total_1064725	K03100
total_10647732	K12618
total_10648503	K13668
total_10648590	K01358
total_10648880	K01464
total_10649398	K06177
total_10649618	K05520
total_10649626	K06889
total_10650040	K02654
total_10650184	K11893
total_10650221	K08884
total_10650510	K02409
total_10651486	K01266
total_10652082	K12599
total_10652806	K02417
total_10653242	K06177
total_1065405	K08084
total_10654050	K04764
total_10654513	K00972
total_10654888	K04751
total_10654889	K12615
total_10655464	K02004
total_10657050	K13015
total_10657443	K05998
total_10658253	K09458
total_10658321	K03439
total_10658428	K03072
total_10658455	K01971
total_10658672	K03611
total_10658862	K11103
total_10658933	K15660
total_10659593	K15977
total_10659732	K07806
total_10660080	K02221
total_10660094	K00219
total_10660684	K01271
total_1066075	K04078
total_10660768	K12340
total_10660769	K00573
total_10660882	K00688
total_1066139	K02664
total_10661500	K01362
total_10661788	K02654
total_10662017	K01873
total_10662580	K01283
total_10663285	K03724
total_10663561	K02654
total_1066393	K02417
total_10664062	K02663
total_10665299	K12278
total_10665598	K07405
total_10665834	K01419
total_10665835	K03667
total_10665956	K13628
total_10667040	K02488
total_1066761	K09747
total_10668283	K04078
total_10669192	K01362
total_10669599	K14645
total_1066987	K07568
total_10670045	K04078
total_10670239	K01258
total_1067064	K07566
total_106708	K11443
total_1067123	K08676
total_10671580	K12615
total_10672726	K02477
total_10672829	K05520
total_10673801	K00114
total_10674330	K02656
total_10674485	K10943
total_1067450	K07030
total_10675088	K05349
total_10676047	K03215
total_10676113	K00849
total_10676125	K02670
total_10676534	K11927
total_10677011	K02654
total_10677166	K06942
total_10677316	K11527
total_1067820	K01269
total_1067827	K01286
total_10678574	K01924
total_10678756	K07793
total_1067902	K13584
total_10679067	K00494
total_1068003	K07662
total_10680133	K03892
total_10680241	K11066
total_10680305	K12543
total_10680699	K00965
total_10680701	K03100
total_10681042	K07058
total_10681043	K00208
total_10681357	K08738
total_10682120	K00688
total_10682228	K02406
total_10682629	K01415
total_1068436	K13628
total_10684478	K10943
total_10684492	K02003
total_10684973	K09924
total_1068552	K03536
total_10685672	K13614
total_10685737	K01277
total_10686372	K00453
total_10686866	K11900
total_10686917	K00226
total_10687359	K01069
total_10687852	K09065
total_10689211	K03307
total_10689246	K01362
total_10689649	K15643
total_10689650	K15314
total_10689778	K04043
total_1069091	K15460
total_10692015	K04077
total_10692242	K00575
total_1069273	K15642
total_10693595	K06903
total_10693855	K01867
total_10693867	K02665
total_10694674	K05539
total_1069474	K01760
total_10694914	K00703
total_10695207	K01269
total_10696100	K03667
total_10696488	K03100
total_10696489	K00554
total_10696567	K14372
total_10697982	K06879
total_10698171	K01225
