Query_id	Ko_id
total_11875322	K02109
total_11875657	K02274
total_11875927	K02227
total_11877856	K13583
total_11878264	K01768
total_11881162	K09710
total_11881623	K02053
total_1188243	K03891
total_11888169	K03586
total_11888727	K00332
total_1189170	K13483
total_11892383	K02361
total_1189263	K03497
total_11892772	K00162
total_11894799	K01479
total_11895526	K01673
total_118963	K02902
total_11896810	K00329
total_11898465	K07486
total_11900481	K00467
total_11905566	K00858
total_11909458	K02112
total_11909778	K01810
total_11910261	K02274
total_11911031	K01623
total_11914829	K02319
total_11915302	K00413
total_11918315	K02904
total_11919970	K01682
total_11921118	K06153
total_1192126	K01501
total_11922735	K00265
total_1192604	K07106
total_11926176	K02117
total_11926475	K02994
total_11929072	K02892
total_11931452	K01507
total_11931538	K00314
total_11931775	K02232
total_11939033	K00265
total_1193972	K00265
total_11941791	K02342
total_11942015	K02319
total_1194517	K01913
total_11945786	K02259
total_11947899	K08166
total_11948416	K13010
total_11948865	K15510
total_11952084	K02600
total_11952862	K03389
total_11955289	K02112
total_11955871	K00266
total_11956239	K00796
total_11956246	K11939
total_11957210	K03885
total_11958110	K01515
total_11960389	K01890
total_11961474	K00627
total_11965614	K04656
total_11969614	K00338
total_11971084	K00823
total_11971440	K08691
total_11974393	K03888
total_11976137	K02603
total_11976451	K02986
total_1197708	K02036
total_1197713	K03624
total_1197716	K00119
total_11977252	K00016
total_11980229	K00366
total_11981465	K11942
total_11985438	K02335
total_11985516	K13483
total_11985664	K00936
total_11986048	K03577
total_11990164	K07497
total_11990165	K01661
total_11992156	K02276
total_11992319	K00266
total_11992401	K00822
total_1199323	K01222
total_11996311	K10025
total_1199897	K03891
total_12000705	K00262
total_1200100	K02276
total_12002082	K02276
total_12002302	K08218
total_1200349	K00823
total_12003621	K10190
total_12007121	K01653
total_12007249	K03975
total_12011427	K10111
total_1201220	K02297
total_12012713	K01479
total_1201286	K15358
total_1201379	K03885
total_1201422	K13542
total_12017574	K00605
total_12019809	K01239
total_12020026	K01580
total_12020293	K00600
total_12024655	K00170
total_12024777	K00124
total_120255	K00261
total_12026452	K09812
total_12032550	K03186
total_12033186	K02276
total_12034218	K02357
total_12035564	K05606
total_12036977	K01241
total_12037561	K10819
total_12037708	K00366
total_12038037	K01678
total_12038413	K02276
total_12047829	K00003
total_1205123	K01758
total_12052528	K03609
total_12052605	K02001
total_12054112	K03891
total_12054621	K02276
total_1205617	K11189
total_1205813	K09810
total_12058806	K00286
total_12061735	K03204
total_12063741	K05851
total_12064830	K00943
total_12066128	K01222
total_1206831	K01652
total_12069536	K02342
total_12071530	K04765
total_12072358	K03760
total_12072963	K13542
total_12074621	K00412
total_12074751	K00290
total_12075662	K01488
total_12078512	K02277
total_12081	K01580
total_12083350	K00544
total_12083960	K09812
total_12084027	K02023
total_12084141	K02112
total_12084168	K01624
total_12084957	K00634
total_12085340	K14447
total_12089241	K01719
total_12092468	K00265
total_12098643	K05520
total_12101925	K07738
total_12102623	K01768
total_12103136	K02567
total_12105175	K13638
total_12110062	K02109
total_12110063	K02110
total_12111324	K00411
total_12112492	K00926
total_12113430	K02446
total_12116466	K00265
total_12116598	K01596
total_12123351	K15408
total_12123847	K02342
total_12127937	K00265
total_12128068	K03379
total_12128633	K07777
total_12128931	K02301
total_12129717	K01962
total_12131610	K15408
total_12131673	K01091
total_12133666	K02110
total_12133667	K02109
total_12139412	K00228
total_12139856	K13685
total_12139858	K02108
total_12139859	K02110
total_12141579	K02956
total_12141998	K00605
total_12144860	K07496
total_12145859	K02298
total_12147077	K02339
total_1214786	K01081
total_12148797	K01920
total_1214991	K00426
total_12150676	K03784
total_12153319	K01925
total_12153582	K03787
total_1215462	K00145
total_12155265	K09811
total_12160746	K02055
total_12160779	K08100
total_12161368	K01803
total_12165278	K01056
total_12165283	K07042
total_12165290	K01586
total_12165294	K00762
total_12165295	K01591
total_12165335	K02519
total_12168731	K01424
total_12173670	K02301
total_12174652	K03782
total_12176861	K15232
total_12176863	K01596
total_12176957	K13010
total_12178158	K02890
total_1217941	K13643
total_12182410	K00128
total_12183340	K00985
total_12183460	K06001
total_12183967	K07130
total_12184264	K15408
total_12188301	K02496
total_12190947	K00600
total_1219130	K02117
total_1219131	K02121
total_12191913	K03974
total_12193429	K02687
total_12194065	K00363
total_12200036	K01835
total_12200196	K02077
total_12201820	K02703
total_12202200	K03366
total_12202365	K08995
total_12202678	K01596
total_12202921	K02217
total_12203701	K00643
total_12206099	K12194
total_12208565	K01589
total_1221312	K02112
total_12214072	K00334
total_12215176	K03417
total_1221576	K06966
total_12217152	K00426
total_12218346	K00362
total_12220558	K02654
total_12220563	K01972
total_12224646	K02874
total_1223320	K00368
total_1223326	K02016
total_12233905	K00338
total_12235196	K00819
total_12235208	K01934
total_12235209	K08316
total_12237220	K10674
total_12237335	K00459
total_12239060	K01805
total_1223916	K04072
total_12239465	K01652
total_12241618	K00265
total_12244523	K01769
total_12245220	K03787
total_12248361	K15371
total_12248385	K00265
total_12249211	K03517
total_12249599	K00023
total_1224984	K03711
total_12249901	K01201
total_12250210	K05903
total_12250996	K00333
total_12255315	K00643
total_12255483	K01803
total_12258025	K04483
total_12258334	K00937
total_12259851	K15633
total_12261033	K00330
total_12262939	K01637
total_12264040	K00363
total_12265586	K01070
total_12266067	K10702
total_12266108	K13481
total_12266531	K02297
total_12267695	K02549
total_1227077	K00134
total_1227139	K00645
total_12271541	K14446
total_12274998	K02276
total_12283604	K03521
total_12283799	K00218
total_12286366	K02919
total_12287	K00134
total_12289771	K01529
total_12290121	K01803
total_12290459	K00330
total_12290463	K16048
total_12291356	K00338
total_1229302	K02109
total_1229303	K02109
total_12293569	K02301
total_12293570	K02274
total_12293999	K02108
total_12294508	K01580
total_12294948	K00362
total_1229606	K15778
total_1229662	K06134
total_12298322	K00941
total_12298704	K03841
total_12300982	K07130
total_12302278	K00338
total_12304538	K02437
total_12304691	K04015
total_12304991	K01512
total_12305273	K13641
total_1230586	K02301
total_12307343	K02276
total_12312397	K03705
total_1231249	K02339
total_12317181	K01669
total_12318204	K00823
total_12318359	K01637
total_12319964	K09809
total_12320289	K00330
total_12320409	K13633
total_12321450	K00314
total_12323501	K11942
total_12323787	K03885
total_12326009	K01496
total_12327717	K02548
total_12327810	K01408
total_12328535	K00822
total_12329029	K13541
total_12329473	K11212
total_12329618	K00836
total_12329858	K01505
total_12330831	K00411
total_12332052	K11472
total_12333588	K01424
total_12335058	K01744
total_12335332	K02083
total_12338589	K14267
total_12341701	K00441
total_12342451	K00075
total_12344757	K00822
total_12346044	K00721
total_1234738	K00459
total_12348414	K10242
total_12351768	K06888
total_123522	K02274
total_12353272	K13525
total_12354119	K02058
total_12355109	K14018
total_123562	K03501
total_12360008	K03721
total_12360692	K00265
total_1236073	K02876
total_12360972	K14056
total_12360976	K01476
total_12365547	K01647
total_12367717	K02154
total_12368270	K07497
total_12368468	K03547
total_12373352	K10865
total_12375816	K01425
total_12376344	K03564
total_1237636	K02322
total_12376957	K00042
total_12379929	K15371
total_12381226	K09012
total_12382802	K02427
total_12384518	K02994
total_12385640	K02916
total_12386737	K02342
total_12389550	K05903
total_123896	K02117
total_12390012	K02259
total_12390055	K03185
total_12391497	K07030
total_12391498	K02036
total_12391789	K11407
total_12397550	K02298
total_12398732	K02299
total_12399362	K00135
total_12399989	K02899
total_12401485	K03973
total_12401851	K03891
total_12401981	K00605
total_1240303	K02339
total_12408670	K06179
total_12408901	K11923
total_12412030	K15785
total_12412359	K07552
total_12413351	K03343
total_12413970	K06019
total_12419541	K07488
total_12421103	K07094
total_12421113	K05896
total_12421117	K02838
total_12421123	K00406
total_12421149	K00330
total_12421152	K00333
total_12421153	K00337
total_12421154	K00338
total_12421155	K00339
total_12421156	K00340
total_12421157	K00341
total_12421158	K00342
total_12421600	K00266
total_12421682	K01719
total_1242194	K00364
total_12422548	K02112
total_12425081	K00140
total_12426412	K01406
total_12427683	K01778
total_12427684	K10206
total_12427900	K08721
total_12430522	K01126
total_12431199	K03402
total_12432709	K05364
total_12432711	K02338
total_12432716	K06346
total_12432729	K02528
total_12432746	K02956
total_12432767	K01507
total_12432771	K02600
total_12432779	K01803
total_12432780	K00927
total_12432782	K07462
total_12432856	K06221
total_12433412	K03404
total_12433637	K03521
total_12433869	K02319
total_12435651	K11212
total_12437236	K00411
total_12438420	K02012
total_12438421	K02010
total_12438422	K07071
total_12439281	K02113
total_12441963	K02110
total_12446913	K01420
total_12449722	K02838
total_1245283	K00425
total_12462199	K04720
total_12463538	K00097
total_12463929	K02110
total_12464039	K00330
total_12465136	K01524
total_12467310	K03521
total_12471051	K02501
total_12471540	K03570
total_12471574	K01501
total_12472977	K01965
total_1247523	K00955
total_12478167	K00338
total_12478735	K01422
total_12480150	K15635
total_12482055	K01682
total_124829	K08168
total_12483643	K00426
total_12484315	K03165
total_12484316	K03165
total_12484876	K07734
total_12484988	K00290
total_12485300	K01965
total_12485430	K02266
total_12489723	K01884
total_12493220	K09471
total_12496076	K01241
total_12496825	K04761
total_12498143	K00104
total_12498325	K09823
total_12499006	K01624
total_12501051	K02298
total_12501518	K00169
total_12501519	K00170
total_1250257	K00800
total_12502703	K12368
total_12503362	K01241
total_12505213	K15371
total_12505460	K03719
total_12511893	K02266
total_12512561	K00339
total_12514415	K01929
total_12515642	K00426
total_12516587	K00265
total_12518203	K03624
total_12518906	K02200
total_12519123	K13990
total_125215	K02109
total_12522001	K02144
total_12525673	K00021
total_12527239	K01849
total_12527511	K02266
total_12527545	K02902
total_12533330	K06134
total_1253342	K11473
total_12533593	K05909
total_1253371	K13950
total_12534912	K00406
total_12535574	K02077
total_12536367	K05982
total_12536630	K00330
total_12539577	K00411
total_12543975	K03060
total_12544054	K02109
total_12546995	K01744
total_12551199	K13771
total_12551331	K01905
total_12552312	K01879
total_12552552	K00329
total_12555281	K02276
total_12555284	K02301
total_1255567	K00135
total_12565538	K00819
total_12566459	K01222
total_12567819	K02258
total_12568461	K07250
total_12570982	K11072
total_12571922	K01673
total_12573665	K00265
total_12574514	K02502
total_12575012	K02548
total_12576601	K00937
total_12577455	K08100
total_12578434	K01778
total_12579424	K06001
total_12580277	K01596
total_12580981	K00368
total_12582864	K03521
total_125833	K03891
total_12583779	K00261
total_12586066	K00334
total_12590521	K05936
total_12597044	K05606
total_12600006	K02548
total_12601402	K00845
total_1260231	K00798
total_12602655	K00022
total_12603637	K01092
total_12605103	K05825
total_12605247	K03891
total_12606251	K14855
total_12615886	K01119
total_12617705	K03072
total_12619022	K02968
total_12621822	K03778
total_1262282	K02112
total_12624787	K06001
total_12625684	K02961
total_12628375	K01424
total_12629059	K11942
total_12629088	K09151
total_12629128	K02108
total_1263361	K13652
total_12639684	K09823
total_12640973	K00339
total_12643469	K00338
total_12644021	K03738
total_12647081	K00974
total_12649095	K00122
total_12649376	K03407
total_1264965	K01079
total_12657272	K11473
total_12660587	K00109
total_1266579	K15785
total_12666656	K09017
total_12666658	K01710
total_12669326	K11533
total_12673407	K14446
total_12673412	K14447
total_12674196	K00215
total_12674418	K02297
total_12676100	K02053
total_12679302	K03570
total_12681709	K06001
total_12685674	K03609
total_12685886	K02298
total_12688025	K11808
total_12689232	K02298
total_12690064	K07484
total_12690065	K07484
total_12693712	K00343
total_12696438	K00340
total_12696439	K00339
total_12698403	K07313
