Query_id	Ko_id
total_10476919	K01879
total_10477298	K15914
total_10477872	K02067
total_10477997	K15521
total_10477998	K00975
total_10478049	K02881
total_10478416	K14058
total_1047913	K00652
total_10479365	K01873
total_10479375	K02907
total_10479896	K01903
total_10479991	K10918
total_10480006	K00596
total_10480221	K00762
total_10480415	K03210
total_10480442	K01654
total_10480893	K00985
total_1048119	K01889
total_10481614	K03089
total_10481694	K01889
total_10481841	K01782
total_10482	K03089
total_10482418	K02990
total_10482662	K06075
total_10483008	K03088
total_10483374	K00101
total_10483399	K02911
total_10483911	K02992
total_10484457	K01873
total_10484790	K01883
total_10485105	K01420
total_10485680	K05710
total_10485692	K01969
total_10486362	K03684
total_10486810	K03595
total_10486886	K02950
total_10486917	K03495
total_10487444	K11175
total_10488336	K00478
total_10488510	K07516
total_10488600	K00302
total_10488602	K01777
total_10488738	K03500
total_10488815	K03481
total_10489632	K13628
total_10489858	K01874
total_10489994	K08234
total_10490160	K15852
total_10490220	K01581
total_1049048	K10353
total_10490626	K01885
total_10490631	K00765
total_10490990	K14267
total_10491622	K03060
total_10491777	K01262
total_10492185	K07734
total_10492371	K00029
total_10493282	K07250
total_104933	K01118
total_10493463	K00928
total_10493683	K03823
total_10493685	K09825
total_1049500	K00133
total_10495098	K02343
total_1049608	K00472
total_10496164	K00249
total_10497292	K01003
total_10497479	K01578
total_10498062	K02838
total_10498126	K03088
total_10498631	K00336
total_10498711	K00784
total_10500878	K01768
total_1050100	K01420
total_10501395	K03703
total_10501536	K01438
total_10501889	K00676
total_10502006	K02346
total_10502009	K01493
total_10502014	K01259
total_10502022	K14652
total_10502024	K06180
total_10502029	K01505
total_10502031	K01362
total_10502032	K03088
total_10502035	K05592
total_10502055	K03719
total_10502057	K01714
total_10502059	K00784
total_10502068	K07107
total_10502070	K03088
total_10502087	K03405
total_10502089	K07114
total_10503187	K06920
total_1050397	K00657
total_10504490	K15358
total_10504496	K04566
total_10504497	K03722
total_10505139	K08680
total_10505657	K03466
total_10506241	K01692
total_10507570	K09457
total_10508090	K00342
total_10508115	K00762
total_10508167	K02552
total_1050855	K01692
total_10508633	K14160
total_10508634	K14161
total_10508672	K00273
total_10508740	K01649
total_10509170	K00175
total_10509584	K06888
total_1050963	K00133
total_10510285	K02428
total_10510286	K00989
total_10510540	K00989
total_10510541	K03086
total_10510544	K01426
total_10510633	K01878
total_10511635	K00783
total_10511636	K07106
total_10511962	K03724
total_1051254	K02963
total_1051255	K02990
total_10512752	K02014
total_10512980	K00773
total_10513105	K00566
total_10513321	K01420
total_1051486	K00657
total_10515058	K03703
total_10515242	K03402
total_10515632	K00652
total_1051636	K03428
total_10516869	K14058
total_10516871	K07043
total_10517282	K02992
total_10517672	K05982
total_10518074	K01006
total_1051882	K14855
total_10519022	K05520
total_10519278	K01955
total_10519558	K00554
total_1051983	K01868
total_10520009	K14440
total_10520413	K06180
total_10521206	K03823
total_1052149	K15257
total_10523080	K01677
total_10523515	K02014
total_10523516	K01096
total_10524285	K03628
total_10524517	K01039
total_10525000	K03704
total_10525500	K00962
total_10525635	K13953
total_10525718	K09472
total_1052578	K00850
total_10526478	K03892
total_10526797	K02986
total_10527482	K01892
total_10528023	K00301
total_10528596	K02986
total_10528708	K03503
total_10528709	K03502
total_10528976	K03892
total_10528977	K00599
total_10529221	K02343
total_10529291	K04760
total_10529292	K08309
total_10529355	K10704
total_10530015	K03575
total_1053005	K01845
total_10530952	K07506
total_10530955	K14267
total_10531158	K03547
total_10531176	K14161
total_10531825	K03091
total_10532195	K07047
total_10532223	K10778
total_10532400	K03501
total_10532987	K07462
total_10533087	K01875
total_10533093	K00799
total_10533305	K01113
total_10533582	K06173
total_1053411	K00925
total_10534125	K00764
total_10534579	K06177
total_10535232	K03438
total_1053571	K01887
total_1053573	K01848
total_1053574	K01960
total_1053575	K03215
total_10536223	K07157
total_10536780	K01963
total_1053687	K02913
total_10537308	K00856
total_10537584	K02986
total_10537856	K01520
total_10537869	K00773
total_10538816	K01887
total_10538890	K03704
total_10539149	K03086
total_10539869	K00912
total_10539870	K09778
total_10539872	K00540
total_10539874	K02372
total_10539985	K10780
total_10540654	K01409
total_10541160	K01120
total_10541300	K04021
total_10541925	K02906
total_10542523	K01479
total_1054284	K14161
total_1054285	K14160
total_10542850	K00762
total_10543011	K03100
total_10543399	K06001
total_10543595	K14261
total_10543817	K10914
total_10544001	K06945
total_10544104	K02876
total_10544382	K01070
total_10544858	K01696
total_1054495	K10206
total_10545124	K02986
total_10546598	K12256
total_10546735	K00286
total_10547122	K00568
total_10547133	K01895
total_10547277	K01464
total_10547665	K00639
total_10547797	K15462
total_10547933	K03567
total_10547962	K02304
total_10548188	K00102
total_10548492	K10536
total_10548515	K08998
total_10548829	K09456
total_10549228	K00258
total_10549280	K03074
total_10549408	K00676
total_10549730	K10206
total_10550576	K01866
total_10550720	K02904
total_10551099	K02405
total_105511	K02970
total_1055119	K01712
total_1055187	K06306
total_10552153	K01880
total_10552234	K02099
total_10552520	K08688
total_10552527	K06442
total_10552800	K01426
total_10552942	K02892
total_10552962	K01890
total_10553063	K01448
total_10553182	K01692
total_10553314	K01491
total_10553348	K07250
total_1055415	K03439
total_10554182	K07455
total_10554232	K03648
total_1055445	K02600
total_10554708	K06863
total_10556396	K03438
total_10556706	K07029
total_10558634	K03790
total_10558710	K01754
total_10558713	K06966
total_10558714	K00809
total_10558795	K00020
total_1056018	K06442
total_10560233	K01647
total_1056066	K10778
total_1056173	K12526
total_10561871	K02341
total_10561919	K00963
total_10562068	K02014
total_10562648	K07734
total_10562840	K03569
total_10563135	K03635
total_10563137	K03282
total_10563985	K03092
total_10564149	K01814
total_10564513	K01056
total_10565341	K00928
total_10565344	K00674
total_10565478	K02346
total_10566035	K00540
total_10566158	K00928
total_10566264	K03536
total_10566351	K02493
total_10567018	K02996
total_10567696	K13796
total_10567802	K01810
total_10568008	K03437
total_10568424	K03704
total_10568428	K00684
total_10568478	K01848
total_10569948	K01620
total_10569965	K11996
total_10569977	K02304
total_10569978	K02492
total_10570079	K01620
total_10570226	K00936
total_1057052	K00626
total_10570668	K00101
total_10570847	K15460
total_10570934	K03500
total_10571537	K03500
total_10571873	K03430
total_10572342	K01878
total_10572492	K01040
total_10573187	K02933
total_10573420	K01599
total_10573421	K00231
total_10573424	K01476
total_10575013	K00685
total_10575674	K01696
total_10575790	K08316
total_10575925	K03218
total_10575961	K05818
total_10575963	K00784
total_10576409	K01420
total_10576411	K05592
total_10577023	K00101
total_10577177	K11921
total_10577557	K02876
total_10577776	K03595
total_10577780	K01677
total_10577837	K09800
total_10578962	K09956
total_1057966	K00639
total_10580653	K03438
total_10580781	K08316
total_10580871	K06941
total_10581423	K07583
total_10582317	K01263
total_10582334	K01420
total_10582700	K00101
total_1058288	K03088
total_10582921	K02520
total_10583023	K00133
total_10584523	K01892
total_1058469	K01754
total_10584783	K03710
total_10585435	K00609
total_10585665	K01867
total_1058601	K05539
total_10586309	K00762
total_10586902	K03650
total_10587126	K00798
total_10587212	K00956
total_10587436	K06941
total_10587454	K01881
total_10587457	K09748
total_10587458	K02600
total_10587845	K00839
total_1058802	K03589
total_10588024	K01866
total_10588146	K07274
total_10588401	K01423
total_10588526	K03704
total_10589149	K00930
total_10589278	K01918
total_10589567	K10960
total_10590045	K01719
total_10590206	K01772
total_10590926	K01679
total_10591128	K00643
total_10591130	K03500
total_10591880	K02948
total_10591881	K02986
total_10592128	K00621
total_10592734	K02982
total_10592739	K07442
total_10592801	K14160
total_10592964	K01876
total_10593248	K07497
total_10593632	K01486
total_10593935	K03625
total_10594187	K09903
total_10594673	K02890
total_10594958	K01887
total_10595003	K11753
total_1059505	K04763
total_10595283	K01406
total_10595703	K02890
total_10596114	K07042
total_10596573	K03574
total_1059687	K06447
total_1059688	K01484
total_1059692	K01849
total_10597804	K12256
total_10598287	K07005
total_10598288	K03648
total_10598289	K01881
total_10598885	K01509
total_10598951	K02548
total_10599076	K01241
total_10599420	K01868
total_10599779	K02493
total_10600080	K00517
total_10600353	K01883
total_10600477	K00101
total_1060055	K01777
total_10600553	K02895
total_1060063	K02956
total_10600815	K03631
total_10600991	K03724
total_1060104	K03704
total_10601120	K03215
total_10601488	K01883
total_10601958	K08300
total_10601961	K02836
total_10603367	K00995
total_10603608	K01939
total_10603670	K02351
total_1060389	K01875
total_10604089	K00676
total_10605218	K00599
total_10605224	K01866
total_10605398	K02876
total_10605814	K08300
total_10605964	K00685
total_10605987	K03092
total_10606163	K01478
total_10606830	K01889
total_10606961	K02990
total_10607465	K06941
total_10607996	K00942
total_10608022	K03822
total_10608204	K07250
total_10608580	K12251
total_1060978	K02846
total_10609784	K01962
total_10609786	K01874
total_10609810	K02992
total_10609840	K01838
total_10610130	K01921
total_10610379	K00568
total_10610380	K03496
total_10610986	K01447
total_10610987	K10026
total_10610988	K06920
total_10610989	K01739
total_1061192	K13010
total_10612333	K03795
total_10612334	K06042
total_10612839	K10780
total_10613353	K06926
total_1061385	K00626
total_10614055	K00794
total_10614352	K09458
total_10614678	K01788
total_10614786	K03719
total_1061497	K09699
total_10615663	K02529
total_1061606	K10947
total_1061610	K06879
total_10617174	K00574
total_10617480	K00027
total_1061818	K01512
total_10618256	K02963
total_10618259	K02113
total_10618401	K03446
total_10618407	K05936
total_1061944	K00931
total_10619610	K00783
total_1062017	K02907
total_10620357	K02805
total_10621461	K00568
total_10621476	K02876
total_10621537	K01465
total_10621900	K01849
total_10624616	K00626
total_10624710	K09885
total_10625114	K00609
total_10625521	K12234
total_10625849	K01581
total_10627837	K06134
total_10628351	K09826
total_10628362	K01259
total_10628673	K02990
total_10628748	K00997
total_10628802	K14161
total_10628888	K02881
total_10629903	K00858
total_10629904	K06442
total_10629905	K08217
total_10629951	K13694
total_1063022	K02935
total_10630676	K02904
total_10632037	K02899
total_10632476	K02892
total_10632798	K03979
total_10633536	K07461
total_10633566	K02879
total_10634323	K05603
total_10634324	K15538
total_10634326	K09457
total_10634813	K01889
total_10635396	K10012
total_106356	K03437
total_10635894	K01447
total_10635895	K01552
total_10636029	K03919
total_10636571	K06140
total_10636689	K00472
total_10637013	K05957
total_10637014	K02204
total_10637017	K14682
total_10637917	K02911
total_10637944	K03417
total_10638750	K12251
total_10639203	K01929
total_10640018	K02994
total_10640043	K05602
total_10640853	K09772
total_10641206	K03438
total_10641346	K07250
total_10641603	K00027
total_10641814	K01828
total_10642002	K03631
total_10642099	K00384
total_1064222	K11438
total_10643265	K00684
total_10643270	K00764
total_1064347	K02986
total_10643800	K01301
total_1064404	K03185
total_10644088	K03091
total_10644174	K01734
total_10644206	K09800
total_10644216	K09710
total_10644827	K00302
total_10645862	K03088
total_10646102	K01278
total_10646348	K02884
total_10646394	K00685
total_10646592	K01269
total_10646617	K07506
total_10646622	K01467
total_10646625	K01420
total_10646629	K00680
total_10646631	K00599
total_10646639	K13643
total_10646843	K10907
total_10647739	K00936
total_10647920	K03455
total_10648406	K02338
total_10648585	K01698
total_10648761	K01848
total_10649692	K02897
total_10649847	K03215
total_10650679	K03625
total_10651092	K02860
total_10651093	K00554
total_10651324	K01476
total_10651860	K07497
total_10652313	K14162
total_10652507	K00925
total_10653029	K14696
total_10653347	K00773
total_10653366	K13990
total_10654293	K03500
total_1065446	K03089
total_10654497	K02529
