Query_id	Ko_id
total_1019074	K00568
total_10190761	K00763
total_1019108	K07032
total_10191471	K02528
total_10191782	K02687
total_10192235	K00962
total_10192296	K07042
total_10192306	K08307
total_10192338	K03110
total_1019238	K01697
total_10192397	K01676
total_10192868	K00412
total_10192949	K03106
total_10192955	K01029
total_10192974	K02342
total_10193132	K03072
total_10193184	K07568
total_10193267	K03655
total_1019328	K01920
total_1019329	K03733
total_1019334	K07486
total_10193677	K03438
total_10193718	K01745
total_10193833	K03500
total_10194018	K01791
total_10194019	K03625
total_10194037	K01593
total_10194040	K02519
total_10194168	K00602
total_10194184	K02990
total_10194368	K08683
total_10194516	K00856
total_10194599	K01867
total_10194755	K03432
total_10194756	K03433
total_10195248	K09883
total_10195344	K01754
total_10195385	K01301
total_10195508	K12573
total_10195509	K02300
total_10195714	K00936
total_10195825	K00114
total_10196265	K15358
total_10196296	K01868
total_10196318	K01610
total_10196319	K07021
total_10196516	K07243
total_10197188	K01515
total_10197310	K03702
total_10197323	K03585
total_10197411	K03379
total_10197784	K05808
total_10197820	K14162
total_10197835	K01876
total_10197999	K03384
total_1019804	K01423
total_10198152	K01759
total_10198352	K07446
total_10198407	K03043
total_10198584	K15633
total_10198713	K00135
total_10198818	K00762
total_10198894	K02945
total_10199002	K02954
total_1019908	K00761
total_10199126	K01610
total_10199164	K01679
total_1019941	K00218
total_10199487	K01265
total_10199661	K09883
total_1019968	K03733
total_10199883	K02926
total_10199956	K00135
total_10200183	K02926
total_10200335	K03149
total_10200541	K02549
total_10200542	K01358
total_1020065	K05810
total_10200947	K02298
total_10200956	K03703
total_10201144	K13874
total_10201291	K03549
total_10201521	K03470
total_1020186	K02902
total_1020187	K02879
total_10201885	K01278
total_10202014	K07462
total_10202042	K01524
total_10202169	K00767
total_10202227	K01951
total_10202251	K01409
total_1020230	K11293
total_10202395	K01181
total_10202466	K01873
total_10202608	K00820
total_10202664	K03118
total_10202665	K03117
total_10202855	K07742
total_10202918	K03075
total_1020308	K13587
total_1020311	K06888
total_10203188	K00344
total_1020320	K01887
total_1020323	K02836
total_10203261	K01696
total_10203305	K07462
total_10203395	K01779
total_10203422	K01679
total_10203459	K01872
total_10203620	K02533
total_10203666	K00121
total_1020377	K06179
total_10203818	K00560
total_10203947	K03110
total_10204153	K09748
total_1020419	K02926
total_10204232	K01890
total_1020447	K09883
total_10204505	K01795
total_10204650	K02259
total_10204820	K10012
total_10204822	K10011
total_10204850	K00337
total_10205586	K01338
total_10205593	K02358
total_10205772	K15067
total_10206076	K00470
total_10206110	K05995
total_10206184	K00525
total_10206333	K08884
total_1020636	K02004
total_10206458	K00102
total_10206557	K02343
total_10206626	K07303
total_102069	K02897
total_10206949	K02916
total_10206950	K02887
total_10206952	K03469
total_1020705	K01423
total_1020707	K02654
total_10207269	K01883
total_10207396	K02890
total_10207672	K02879
total_10207674	K02986
total_10207733	K07263
total_10207755	K01337
total_10207758	K01698
total_10207982	K01649
total_10208023	K08641
total_10208071	K07263
total_10208146	K14742
total_1020837	K01872
total_10208861	K05515
total_1020928	K01875
total_10209290	K01356
total_1020934	K03821
total_10209553	K01963
total_10209684	K05896
total_10210064	K15358
total_10210217	K05595
total_10210232	K03569
total_10210235	K02916
total_10210236	K02887
total_10210238	K14259
total_10211083	K14261
total_10211287	K00341
total_10211302	K02994
total_10211326	K01754
total_10211539	K03568
total_10211638	K14161
total_10211668	K02600
total_10211807	K03100
total_10211960	K00931
total_10211986	K07165
total_1021208	K14441
total_10212483	K14161
total_10212500	K03568
total_10212566	K01278
total_10212613	K03703
total_10212824	K01678
total_10213081	K00135
total_10213221	K07303
total_10213222	K00666
total_1021330	K00287
total_10213469	K03074
total_10213907	K00135
total_10214143	K02892
total_10214449	K00175
total_10214502	K01933
total_10214670	K09760
total_10214759	K11178
total_10214808	K12573
total_10214832	K00937
total_10214835	K01524
total_10214836	K02039
total_10215153	K15358
total_10215211	K00406
total_10215585	K01875
total_10215693	K02299
total_10215906	K10027
total_10215908	K02990
total_10216397	K07455
total_10216597	K14162
total_10216650	K05567
total_10216651	K05566
total_10216913	K01262
total_10217035	K01069
total_10217268	K00526
total_1021741	K01919
total_1021757	K01933
total_1021775	K02837
total_1021776	K07245
total_10217866	K02992
total_10217926	K03100
total_10218109	K07240
total_10218407	K03110
total_10218504	K03043
total_10218648	K03569
total_10218885	K03100
total_10218930	K02961
total_10218948	K01409
total_1021907	K01266
total_10219190	K00119
total_10219193	K02469
total_10219342	K01955
total_10219421	K00858
total_10219535	K01868
total_10219695	K02916
total_10219710	K02533
total_102198	K01358
total_10220354	K02970
total_10220433	K02338
total_1022048	K04773
total_1022049	K14267
total_10220521	K00684
total_10220562	K07263
total_10220563	K00024
total_10220665	K09788
total_10220713	K03531
total_10220900	K02803
total_10221061	K00074
total_10221245	K02906
total_10221253	K01301
total_10221437	K00074
total_10221488	K01069
total_10221602	K02879
total_10221922	K02341
total_10222180	K14742
total_10222184	K05520
total_10222186	K03503
total_10222187	K03502
total_10222188	K05522
total_10222192	K09748
total_10222351	K01029
total_10222560	K01470
total_10222634	K14645
total_10222842	K01120
total_10222843	K00767
total_10222901	K08683
total_1022292	K01892
total_10222993	K00425
total_10223165	K07114
total_10223678	K03703
total_10223698	K02338
total_10224072	K00599
total_10224454	K07056
total_10224483	K00983
total_10224640	K00658
total_10224711	K01259
total_10224723	K02621
total_1022486	K01588
total_10225096	K00324
total_10225152	K03579
total_10225200	K00937
total_1022539	K02258
total_10225629	K03530
total_10225944	K00688
total_10226631	K01415
total_10226729	K03531
total_1022683	K01069
total_10226913	K01468
total_1022700	K00523
total_10227251	K02996
total_10227360	K01756
total_10227457	K01939
total_10227516	K03639
total_10227546	K00609
total_1022768	K02274
total_10227768	K00175
total_10228243	K15256
total_10228328	K03185
total_10228745	K01791
total_1022937	K03118
total_10229458	K01870
total_1022958	K03305
total_10229583	K07979
total_1022963	K02274
total_10229945	K00626
total_10229997	K01506
total_10230264	K08677
total_10230284	K01733
total_10230409	K00339
total_10230630	K08676
total_10230759	K01975
total_10231042	K13483
total_10231045	K00763
total_10231105	K07391
total_10231378	K02926
total_10231399	K01078
total_1023156	K09883
total_10231954	K07003
total_10232022	K02895
total_10232023	K02931
total_10232094	K01749
total_10232443	K07462
total_10232500	K01142
total_10232619	K09705
total_10232620	K03092
total_10232651	K00097
total_10232682	K01262
total_10232870	K00088
total_1023297	K02014
total_10233139	K06889
total_10233141	K00936
total_102333	K00161
total_1023337	K01118
total_10233550	K01175
total_10233606	K00500
total_10234080	K00945
total_10234140	K03426
total_10234141	K03575
total_10234202	K01556
total_10234433	K00278
total_1023478	K01906
total_10235006	K02994
total_10235255	K03722
total_10235399	K07165
total_10235708	K03179
total_10235872	K02906
total_102359	K00013
total_10235918	K00658
total_10235989	K02274
total_102360	K00817
total_102361	K01693
total_10236391	K00873
total_10236440	K00821
total_10236483	K01679
total_10236506	K01872
total_10236512	K00003
total_10236781	K05845
total_102368	K01338
total_10237096	K00074
total_10237228	K00556
total_102375	K02357
total_10237590	K01679
total_10237762	K07491
total_10237764	K01354
total_10237777	K12373
total_10237780	K03321
total_10238175	K00067
total_10238176	K01854
total_10238193	K04568
total_10238359	K01903
total_10238463	K01358
total_1023858	K00762
total_10238631	K01803
total_10238632	K03075
total_10238650	K01869
total_10238759	K05520
total_10238801	K05520
total_10238891	K00101
total_10239037	K03218
total_10239204	K03168
total_1023931	K00821
total_10239646	K12573
total_10239722	K02601
total_10240199	K03799
total_10240289	K02834
total_1024031	K01873
total_10240437	K00332
total_10240438	K00333
total_10240646	K00013
total_10240651	K03595
total_10240706	K01738
total_10240846	K01872
total_10240921	K09928
total_10240949	K02301
total_1024115	K01726
total_10241323	K01894
total_10241532	K03592
total_10241650	K14162
total_10241913	K01338
total_10241979	K00331
total_10242073	K04488
total_10242242	K07407
total_1024235	K00384
total_10242431	K01968
total_10242668	K01142
total_10242671	K01892
total_10242672	K01069
total_10242673	K01802
total_10242700	K01312
total_10242795	K01991
total_10242821	K00135
total_1024284	K00931
total_10243309	K01120
total_10243317	K03797
total_10243427	K08303
total_10243538	K07090
total_10243545	K01937
total_10243658	K01222
total_10243694	K01662
total_10243700	K01803
total_1024391	K03574
total_10244335	K03723
total_10244378	K02274
total_10244574	K04043
total_10244812	K01028
total_10244813	K01029
total_1024488	K01623
total_10244970	K01879
total_10245001	K01874
total_10245041	K14961
total_10245797	K03431
total_10246028	K00639
total_10246104	K00263
total_10246301	K03569
total_10246503	K13051
total_10246505	K07567
total_10246512	K15358
total_10246589	K04566
total_10246797	K00340
total_102470	K04088
total_10247236	K01878
total_1024743	K01081
total_10247479	K00013
total_102475	K01657
total_102476	K01658
total_1024765	K00788
total_10247658	K00790
total_1024769	K10563
total_102477	K00766
total_102478	K01609
total_10248365	K07658
total_10248436	K06180
total_10248437	K03101
total_10248440	K01870
total_1024859	K00342
total_1024860	K00343
total_1024878	K09458
total_10248866	K04566
total_10248888	K02337
total_10248980	K00332
total_10248997	K00067
total_10249027	K01507
total_10249293	K07095
total_1024932	K00003
total_10249580	K00228
total_10250013	K09883
total_10250030	K00274
total_1025007	K04094
total_10250191	K02906
total_10250248	K01923
total_10250617	K01920
total_10250721	K00638
total_10250987	K06168
total_10251673	K01301
total_10251975	K02204
total_1025199	K02878
total_10252184	K00158
total_10252369	K06966
total_10252370	K06966
total_10252371	K01439
total_10252683	K00685
total_10252896	K06905
total_10253074	K00826
total_10253267	K06400
total_10253413	K07152
total_10253639	K01414
total_10253766	K01259
total_10253822	K02876
total_10253952	K02906
total_10254066	K01738
total_10254068	K12857
total_10254132	K02892
total_10254157	K10563
total_10254181	K01439
total_10254261	K03495
total_10254716	K00101
total_10254717	K01874
total_10255407	K03801
total_10255461	K01409
total_10255785	K01494
total_10255790	K01591
total_10255910	K01273
total_10255984	K00003
total_10256077	K02111
total_10256091	K01581
total_10256397	K11175
total_10256449	K02874
total_10256597	K04566
total_10256734	K09748
total_1025677	K05788
total_10256888	K03979
total_10256896	K01436
total_1025708	K00864
total_10257140	K01945
total_10257141	K10563
total_10257142	K03703
total_10257300	K03185
total_10257324	K03086
total_10257999	K15358
total_10258062	K01867
total_10258085	K05837
total_10258392	K01945
total_10258393	K10563
total_10258394	K03703
total_10258399	K13832
total_10258522	K01295
total_10258552	K03282
total_10258554	K00936
total_10258668	K02274
total_10259019	K09457
total_10259406	K07462
total_10259483	K02343
total_10259581	K01358
total_102596	K00936
total_10259765	K03438
total_10259802	K12573
total_1026028	K00315
total_10260746	K01933
total_10260798	K06877
total_10260872	K06168
total_10261064	K03040
total_10261087	K06518
total_1026112	K03821
total_10261312	K02357
total_10261460	K01916
total_10261670	K02564
total_10261862	K03723
total_10261868	K07263
total_10261879	K01354
total_10262157	K01866
total_10262384	K03215
total_10262425	K01439
total_10262670	K00850
total_10262869	K01028
total_10262915	K08884
total_10262943	K01768
total_10263020	K01358
total_1026350	K01474
total_10263556	K03088
total_10263609	K01273
total_10263765	K09748
total_10263865	K02274
total_10263879	K04096
total_102642	K02347
total_10264396	K01489
total_10264537	K02895
total_10264541	K08305
total_10264626	K00282
total_1026467	K00812
total_10264726	K01759
total_10264812	K01881
total_10265294	K03088
total_10265599	K02886
total_10265908	K01069
total_10266493	K03177
total_10266508	K03306
total_10266524	K03703
total_10266818	K01792
